Date,X,Y,Z
2021-03-10 09:14:19.750000,0.0,0.0,0.0
2021-03-10 09:14:20,0.0,0.0,0.0
2021-03-10 09:14:20.250000,0.0,0.0,0.0
2021-03-10 09:14:20.500000,0.0,0.0,0.0
2021-03-10 09:14:20.750000,0.0,0.0,0.0
2021-03-10 09:14:21,0.0,0.0,0.0
2021-03-10 09:14:21.250000,0.0,0.0,0.0
2021-03-10 09:14:21.500000,0.0,0.0,0.0
2021-03-10 09:14:21.750000,0.0,0.0,0.0
2021-03-10 09:14:22,0.0,0.0,0.0
2021-03-10 09:14:22.250000,0.0,0.0,0.0
2021-03-10 09:14:22.500000,0.0,0.0,0.0
2021-03-10 09:14:22.750000,0.0,0.0,0.0
2021-03-10 09:14:23,0.0,0.0,0.0
2021-03-10 09:14:23.250000,0.0,0.0,0.0
2021-03-10 09:14:23.500000,0.0,0.0,0.0
2021-03-10 09:14:23.750000,0.0,0.0,0.0
2021-03-10 09:14:24,0.0,0.0,0.0
2021-03-10 09:14:24.250000,0.0,0.0,0.0
2021-03-10 09:14:24.500000,0.0,0.0,0.0
2021-03-10 09:14:24.750000,0.0,0.0,0.0
2021-03-10 09:14:25,0.0,0.0,0.0
2021-03-10 09:14:25.250000,0.0,0.0,0.0
2021-03-10 09:14:25.500000,0.0,0.0,0.0
2021-03-10 09:14:25.750000,0.0,0.0,0.0
2021-03-10 09:14:26,0.0,0.0,0.0
2021-03-10 09:14:26.250000,0.0,0.0,0.0
2021-03-10 09:14:26.500000,0.0,0.0,0.0
2021-03-10 09:14:26.750000,0.0,0.0,0.0
2021-03-10 09:14:27,0.0,0.0,0.0
2021-03-10 09:14:27.250000,0.0,0.0,0.0
2021-03-10 09:14:27.500000,0.0,0.0,0.0
2021-03-10 09:14:27.750000,0.0,0.0,0.0
2021-03-10 09:14:28,0.0,0.0,0.0
2021-03-10 09:14:28.250000,0.0,0.0,0.0
2021-03-10 09:14:28.500000,0.0,0.0,0.0
2021-03-10 09:14:28.750000,0.0,0.0,0.0
2021-03-10 09:14:29,0.0,0.0,0.0
2021-03-10 09:14:29.250000,0.0,0.0,0.0
2021-03-10 09:14:29.500000,0.0,0.0,0.0
2021-03-10 09:14:29.750000,0.0,0.0,0.0
2021-03-10 09:14:30,0.0,0.0,0.0
2021-03-10 09:14:30.250000,0.0,0.0,0.0
2021-03-10 09:14:30.500000,0.0,0.0,0.0
2021-03-10 09:14:30.750000,0.0,0.0,0.0
2021-03-10 09:14:31,0.0,0.0,0.0
2021-03-10 09:14:31.250000,0.0,0.0,0.0
2021-03-10 09:14:31.500000,0.0,0.0,0.0
2021-03-10 09:14:31.750000,0.0,0.0,0.0
2021-03-10 09:14:32,0.0,0.0,0.0
2021-03-10 09:14:32.250000,0.0,0.0,0.0
2021-03-10 09:14:32.500000,0.0,0.0,0.0
2021-03-10 09:14:32.750000,0.0,0.0,0.0
2021-03-10 09:14:33,0.0,0.0,0.0
2021-03-10 09:14:33.250000,0.0,0.0,0.0
2021-03-10 09:14:33.500000,0.0,0.0,0.0
2021-03-10 09:14:33.750000,0.0,0.0,0.0
2021-03-10 09:14:34,0.0,0.0,0.0
2021-03-10 09:14:34.250000,0.0,0.0,0.0
2021-03-10 09:14:34.500000,0.0,0.0,0.0
2021-03-10 09:14:34.750000,0.0,0.0,0.0
2021-03-10 09:14:35,0.0,0.0,0.0
2021-03-10 09:14:35.250000,0.0,0.0,0.0
2021-03-10 09:14:35.500000,0.0,0.0,0.0
2021-03-10 09:14:35.750000,0.0,0.0,0.0
2021-03-10 09:14:36,0.0,0.0,0.0
2021-03-10 09:14:36.250000,0.0,0.0,0.0
2021-03-10 09:14:36.500000,0.0,0.0,0.0
2021-03-10 09:14:36.750000,0.0,0.0,0.0
2021-03-10 09:14:37,0.0,0.0,0.0
2021-03-10 09:14:37.250000,0.0,0.0,0.0
2021-03-10 09:14:37.500000,0.0,0.0,0.0
2021-03-10 09:14:37.750000,0.0,0.0,0.0
2021-03-10 09:14:38,0.0,0.0,0.0
2021-03-10 09:14:38.250000,0.0,0.0,0.0
2021-03-10 09:14:38.500000,0.0,0.0,0.0
2021-03-10 09:14:38.750000,0.0,0.0,0.0
2021-03-10 09:14:39,0.0,0.0,0.0
2021-03-10 09:14:39.250000,0.0,0.0,0.0
2021-03-10 09:14:39.500000,0.0,0.0,0.0
2021-03-10 09:14:39.750000,0.0,0.0,0.0
2021-03-10 09:14:40,0.0,0.0,0.0
2021-03-10 09:14:40.250000,0.0,0.0,0.0
2021-03-10 09:14:40.500000,0.0,0.0,0.0
2021-03-10 09:14:40.750000,0.0,0.0,0.0
2021-03-10 09:14:41,0.0,0.0,0.0
2021-03-10 09:14:41.250000,0.0,0.0,0.0
2021-03-10 09:14:41.500000,0.0,0.0,0.0
2021-03-10 09:14:41.750000,0.0,0.0,0.0
2021-03-10 09:14:42,0.0,0.0,0.0
2021-03-10 09:14:42.250000,0.0,0.0,0.0
2021-03-10 09:14:42.500000,0.0,0.0,0.0
2021-03-10 09:14:42.750000,0.0,0.0,0.0
2021-03-10 09:14:43,0.0,0.0,0.0
2021-03-10 09:14:43.250000,0.0,0.0,0.0
2021-03-10 09:14:43.500000,0.0,0.0,0.0
2021-03-10 09:14:43.750000,0.0,0.0,0.0
2021-03-10 09:14:44,0.0,0.0,0.0
2021-03-10 09:14:44.250000,0.0,0.0,0.0
2021-03-10 09:14:44.500000,0.0,0.0,0.0
2021-03-10 09:14:44.750000,0.0,0.0,0.0
2021-03-10 09:14:45,0.0,0.0,0.0
2021-03-10 09:14:45.250000,0.0,0.0,0.0
2021-03-10 09:14:45.500000,0.0,0.0,0.0
2021-03-10 09:14:45.750000,0.0,0.0,0.0
2021-03-10 09:14:46,0.0,0.0,0.0
2021-03-10 09:14:46.250000,0.0,0.0,0.0
2021-03-10 09:14:46.500000,0.0,0.0,0.0
2021-03-10 09:14:46.750000,0.0,0.0,0.0
2021-03-10 09:14:47,0.0,0.0,0.0
2021-03-10 09:14:47.250000,0.0,0.0,0.0
2021-03-10 09:14:47.500000,0.0,0.0,0.0
2021-03-10 09:14:47.750000,0.0,0.0,0.0
2021-03-10 09:14:48,0.0,0.0,0.0
2021-03-10 09:14:48.250000,0.0,0.0,0.0
2021-03-10 09:14:48.500000,0.0,0.0,0.0
2021-03-10 09:14:48.750000,0.0,0.0,0.0
2021-03-10 09:14:49,0.0,0.0,0.0
2021-03-10 09:14:49.250000,0.0,0.0,0.0
2021-03-10 09:14:49.500000,0.0,0.0,0.0
2021-03-10 09:14:49.750000,0.0,0.0,0.0
2021-03-10 09:14:50,0.0,0.0,0.0
2021-03-10 09:14:50.250000,0.0,0.0,0.0
2021-03-10 09:14:50.500000,0.0,0.0,0.0
2021-03-10 09:14:50.750000,0.0,0.0,0.0
2021-03-10 09:14:51,0.0,0.0,0.0
2021-03-10 09:14:51.250000,0.0,0.0,0.0
2021-03-10 09:14:51.500000,0.0,0.0,0.0
2021-03-10 09:14:51.750000,0.0,0.0,0.0
2021-03-10 09:14:52,0.0,0.0,0.0
2021-03-10 09:14:52.250000,0.0,0.0,0.0
2021-03-10 09:14:52.500000,0.0,0.0,0.0
2021-03-10 09:14:52.750000,0.0,0.0,0.0
2021-03-10 09:14:53,0.0,0.0,0.0
2021-03-10 09:14:53.250000,0.0,0.0,0.0
2021-03-10 09:14:53.500000,0.0,0.0,0.0
2021-03-10 09:14:53.750000,0.0,0.0,0.0
2021-03-10 09:14:54,0.0,0.0,0.0
2021-03-10 09:14:54.250000,0.0,0.0,0.0
2021-03-10 09:14:54.500000,0.0,0.0,0.0
2021-03-10 09:14:54.750000,0.0,0.0,0.0
2021-03-10 09:14:55,0.0,0.0,0.0
2021-03-10 09:14:55.250000,0.0,0.0,0.0
2021-03-10 09:14:55.500000,0.0,0.0,0.0
2021-03-10 09:14:55.750000,0.0,0.0,0.0
2021-03-10 09:14:56,0.0,0.0,0.0
2021-03-10 09:14:56.250000,0.0,0.0,0.0
2021-03-10 09:14:56.500000,0.0,0.0,0.0
2021-03-10 09:14:56.750000,0.0,0.0,0.0
2021-03-10 09:14:57,0.0,0.0,0.0
2021-03-10 09:14:57.250000,0.0,0.0,0.0
2021-03-10 09:14:57.500000,0.0,0.0,0.0
2021-03-10 09:14:57.750000,0.0,0.0,0.0
2021-03-10 09:14:58,0.0,0.0,0.0
2021-03-10 09:14:58.250000,0.0,0.0,0.0
2021-03-10 09:14:58.500000,0.0,0.0,0.0
2021-03-10 09:14:58.750000,0.0,0.0,0.0
2021-03-10 09:14:59,0.0,0.0,0.0
2021-03-10 09:14:59.250000,0.0,0.0,0.0
2021-03-10 09:14:59.500000,0.0,0.0,0.0
2021-03-10 09:14:59.750000,0.0,0.0,0.0
2021-03-10 09:15:00,0.0,0.0,0.0
2021-03-10 09:15:00.250000,0.0,0.0,0.0
2021-03-10 09:15:00.500000,0.0,0.0,0.0
2021-03-10 09:15:00.750000,0.0,0.0,0.0
2021-03-10 09:15:01,0.0,0.0,0.0
2021-03-10 09:15:01.250000,0.0,0.0,0.0
2021-03-10 09:15:01.500000,0.0,0.0,0.0
2021-03-10 09:15:01.750000,0.0,0.0,0.0
2021-03-10 09:15:02,0.0,0.0,0.0
2021-03-10 09:15:02.250000,0.0,0.0,0.0
2021-03-10 09:15:02.500000,0.0,0.0,0.0
2021-03-10 09:15:02.750000,0.0,0.0,0.0
2021-03-10 09:15:03,0.0,0.0,0.0
2021-03-10 09:15:03.250000,0.0,0.0,0.0
2021-03-10 09:15:03.500000,0.0,0.0,0.0
2021-03-10 09:15:03.750000,0.0,0.0,0.0
2021-03-10 09:15:04,0.0,0.0,0.0
2021-03-10 09:15:04.250000,0.0,0.0,0.0
2021-03-10 09:15:04.500000,0.0,0.0,0.0
2021-03-10 09:15:04.750000,0.0,0.0,0.0
2021-03-10 09:15:05,0.0,0.0,0.0
2021-03-10 09:15:05.250000,0.0,0.0,0.0
2021-03-10 09:15:05.500000,0.0,0.0,0.0
2021-03-10 09:15:05.750000,0.0,0.0,0.0
2021-03-10 09:15:06,0.0,0.0,0.0
2021-03-10 09:15:06.250000,0.0,0.0,0.0
2021-03-10 09:15:06.500000,0.0,0.0,0.0
2021-03-10 09:15:06.750000,0.0,0.0,0.0
2021-03-10 09:15:07,0.0,0.0,0.0
2021-03-10 09:15:07.250000,0.0,0.0,0.0
2021-03-10 09:15:07.500000,0.0,0.0,0.0
2021-03-10 09:15:07.750000,0.0,0.0,0.0
2021-03-10 09:15:08,0.0,0.0,0.0
2021-03-10 09:15:08.250000,0.0,0.0,0.0
2021-03-10 09:15:08.500000,0.0,0.0,0.0
2021-03-10 09:15:08.750000,0.0,0.0,0.0
2021-03-10 09:15:09,0.0,0.0,0.0
2021-03-10 09:15:09.250000,0.0,0.0,0.0
2021-03-10 09:15:09.500000,0.0,0.0,0.0
2021-03-10 09:15:09.750000,0.0,0.0,0.0
2021-03-10 09:15:10,0.0,0.0,0.0
2021-03-10 09:15:10.250000,0.0,0.0,0.0
2021-03-10 09:15:10.500000,0.0,0.0,0.0
2021-03-10 09:15:10.750000,0.0,0.0,0.0
2021-03-10 09:15:11,0.0,0.0,0.0
2021-03-10 09:15:11.250000,0.0,0.0,0.0
2021-03-10 09:15:11.500000,0.0,0.0,0.0
2021-03-10 09:15:11.750000,0.0,0.0,0.0
2021-03-10 09:15:12,0.0,0.0,0.0
2021-03-10 09:15:12.250000,0.0,0.0,0.0
2021-03-10 09:15:12.500000,0.0,0.0,0.0
2021-03-10 09:15:12.750000,0.0,0.0,0.0
2021-03-10 09:15:13,0.0,0.0,0.0
2021-03-10 09:15:13.250000,0.0,0.0,0.0
2021-03-10 09:15:13.500000,0.0,0.0,0.0
2021-03-10 09:15:13.750000,0.0,0.0,0.0
2021-03-10 09:15:14,0.0,0.0,0.0
2021-03-10 09:15:14.250000,0.0,0.0,0.0
2021-03-10 09:15:14.500000,0.0,0.0,0.0
2021-03-10 09:15:14.750000,0.0,0.0,0.0
2021-03-10 09:15:15,0.0,0.0,0.0
2021-03-10 09:15:15.250000,0.0,0.0,0.0
2021-03-10 09:15:15.500000,0.0,0.0,0.0
2021-03-10 09:15:15.750000,0.0,0.0,0.0
2021-03-10 09:15:16,0.0,0.0,0.0
2021-03-10 09:15:16.250000,0.0,0.0,0.0
2021-03-10 09:15:16.500000,0.0,0.0,0.0
2021-03-10 09:15:16.750000,0.0,0.0,0.0
2021-03-10 09:15:17,0.0,0.0,0.0
2021-03-10 09:15:17.250000,0.0,0.0,0.0
2021-03-10 09:15:17.500000,0.0,0.0,0.0
2021-03-10 09:15:17.750000,0.0,0.0,0.0
2021-03-10 09:15:18,0.0,0.0,0.0
2021-03-10 09:15:18.250000,0.0,0.0,0.0
2021-03-10 09:15:18.500000,0.0,0.0,0.0
2021-03-10 09:15:18.750000,0.0,0.0,0.0
2021-03-10 09:15:19,0.0,0.0,0.0
2021-03-10 09:15:19.250000,0.0,0.0,0.0
2021-03-10 09:15:19.500000,0.0,0.0,0.0
2021-03-10 09:15:19.750000,0.0,0.0,0.0
2021-03-10 09:15:20,0.0,0.0,0.0
2021-03-10 09:15:20.250000,0.0,0.0,0.0
2021-03-10 09:15:20.500000,0.0,0.0,0.0
2021-03-10 09:15:20.750000,0.0,0.0,0.0
2021-03-10 09:15:21,0.0,0.0,0.0
2021-03-10 09:15:21.250000,0.0,0.0,0.0
2021-03-10 09:15:21.500000,0.0,0.0,0.0
2021-03-10 09:15:21.750000,0.0,0.0,0.0
2021-03-10 09:15:22,0.0,0.0,0.0
2021-03-10 09:15:22.250000,0.0,0.0,0.0
2021-03-10 09:15:22.500000,0.0,0.0,0.0
2021-03-10 09:15:22.750000,0.0,0.0,0.0
2021-03-10 09:15:23,0.0,0.0,0.0
2021-03-10 09:15:23.250000,0.0,0.0,0.0
2021-03-10 09:15:23.500000,0.0,0.0,0.0
2021-03-10 09:15:23.750000,0.0,0.0,0.0
2021-03-10 09:15:24,0.0,0.0,0.0
2021-03-10 09:15:24.250000,0.0,0.0,0.0
2021-03-10 09:15:24.500000,0.0,0.0,0.0
2021-03-10 09:15:24.750000,0.0,0.0,0.0
2021-03-10 09:15:25,0.0,0.0,0.0
2021-03-10 09:15:25.250000,0.0,0.0,0.0
2021-03-10 09:15:25.500000,0.0,0.0,0.0
2021-03-10 09:15:25.750000,0.0,0.0,0.0
2021-03-10 09:15:26,0.0,0.0,0.0
2021-03-10 09:15:26.250000,0.0,0.0,0.0
2021-03-10 09:15:26.500000,0.0,0.0,0.0
2021-03-10 09:15:26.750000,0.0,0.0,0.0
2021-03-10 09:15:27,0.0,0.0,0.0
2021-03-10 09:15:27.250000,0.0,0.0,0.0
2021-03-10 09:15:27.500000,0.0,0.0,0.0
2021-03-10 09:15:27.750000,0.0,0.0,0.0
2021-03-10 09:15:28,0.0,0.0,0.0
2021-03-10 09:15:28.250000,0.0,0.0,0.0
2021-03-10 09:15:28.500000,0.0,0.0,0.0
2021-03-10 09:15:28.750000,0.0,0.0,0.0
2021-03-10 09:15:29,0.0,0.0,0.0
2021-03-10 09:15:29.250000,0.0,0.0,0.0
2021-03-10 09:15:29.500000,0.0,0.0,0.0
2021-03-10 09:15:29.750000,0.0,0.0,0.0
2021-03-10 09:15:30,0.0,0.0,0.0
2021-03-10 09:15:30.250000,0.0,0.0,0.0
2021-03-10 09:15:30.500000,0.0,0.0,0.0
2021-03-10 09:15:30.750000,0.0,0.0,0.0
2021-03-10 09:15:31,0.0,0.0,0.0
2021-03-10 09:15:31.250000,0.0,0.0,0.0
2021-03-10 09:15:31.500000,0.0,0.0,0.0
2021-03-10 09:15:31.750000,0.0,0.0,0.0
2021-03-10 09:15:32,0.0,0.0,0.0
2021-03-10 09:15:32.250000,0.0,0.0,0.0
2021-03-10 09:15:32.500000,0.0,0.0,0.0
2021-03-10 09:15:32.750000,0.0,0.0,0.0
2021-03-10 09:15:33,0.0,0.0,0.0
2021-03-10 09:15:33.250000,0.0,0.0,0.0
2021-03-10 09:15:33.500000,0.0,0.0,0.0
2021-03-10 09:15:33.750000,0.0,0.0,0.0
2021-03-10 09:15:34,0.0,0.0,0.0
2021-03-10 09:15:34.250000,0.0,0.0,0.0
2021-03-10 09:15:34.500000,0.0,0.0,0.0
2021-03-10 09:15:34.750000,0.0,0.0,0.0
2021-03-10 09:15:35,0.0,0.0,0.0
2021-03-10 09:15:35.250000,0.0,0.0,0.0
2021-03-10 09:15:35.500000,0.0,0.0,0.0
2021-03-10 09:15:35.750000,0.0,0.0,0.0
2021-03-10 09:15:36,0.0,0.0,0.0
2021-03-10 09:15:36.250000,0.0,0.0,0.0
2021-03-10 09:15:36.500000,0.0,0.0,0.0
2021-03-10 09:15:36.750000,0.0,0.0,0.0
2021-03-10 09:15:37,0.0,0.0,0.0
2021-03-10 09:15:37.250000,0.0,0.0,0.0
2021-03-10 09:15:37.500000,0.0,0.0,0.0
2021-03-10 09:15:37.750000,0.0,0.0,0.0
2021-03-10 09:15:38,0.0,0.0,0.0
2021-03-10 09:15:38.250000,0.0,0.0,0.0
2021-03-10 09:15:38.500000,0.0,0.0,0.0
2021-03-10 09:15:38.750000,0.0,0.0,0.0
2021-03-10 09:15:39,0.0,0.0,0.0
2021-03-10 09:15:39.250000,0.0,0.0,0.0
2021-03-10 09:15:39.500000,0.0,0.0,0.0
2021-03-10 09:15:39.750000,0.0,0.0,0.0
2021-03-10 09:15:40,0.0,0.0,0.0
2021-03-10 09:15:40.250000,0.0,0.0,0.0
2021-03-10 09:15:40.500000,0.0,0.0,0.0
2021-03-10 09:15:40.750000,0.0,0.0,0.0
2021-03-10 09:15:41,0.0,0.0,0.0
2021-03-10 09:15:41.250000,0.0,0.0,0.0
2021-03-10 09:15:41.500000,0.0,0.0,0.0
2021-03-10 09:15:41.750000,0.0,0.0,0.0
2021-03-10 09:15:42,0.0,0.0,0.0
2021-03-10 09:15:42.250000,0.0,0.0,0.0
2021-03-10 09:15:42.500000,0.0,0.0,0.0
2021-03-10 09:15:42.750000,0.0,0.0,0.0
2021-03-10 09:15:43,0.0,0.0,0.0
2021-03-10 09:15:43.250000,0.0,0.0,0.0
2021-03-10 09:15:43.500000,0.0,0.0,0.0
2021-03-10 09:15:43.750000,0.0,0.0,0.0
2021-03-10 09:15:44,0.0,0.0,0.0
2021-03-10 09:15:44.250000,0.0,0.0,0.0
2021-03-10 09:15:44.500000,0.0,0.0,0.0
2021-03-10 09:15:44.750000,0.0,0.0,0.0
2021-03-10 09:15:45,0.0,0.0,0.0
2021-03-10 09:15:45.250000,0.0,0.0,0.0
2021-03-10 09:15:45.500000,0.0,0.0,0.0
2021-03-10 09:15:45.750000,0.0,0.0,0.0
2021-03-10 09:15:46,0.0,0.0,0.0
2021-03-10 09:15:46.250000,0.0,0.0,0.0
2021-03-10 09:15:46.500000,0.0,0.0,0.0
2021-03-10 09:15:46.750000,0.0,0.0,0.0
2021-03-10 09:15:47,0.0,0.0,0.0
2021-03-10 09:15:47.250000,0.0,0.0,0.0
2021-03-10 09:15:47.500000,0.0,0.0,0.0
2021-03-10 09:15:47.750000,0.0,0.0,0.0
2021-03-10 09:15:48,0.0,0.0,0.0
2021-03-10 09:15:48.250000,0.0,0.0,0.0
2021-03-10 09:15:48.500000,0.0,0.0,0.0
2021-03-10 09:15:48.750000,0.0,0.0,0.0
2021-03-10 09:15:49,0.0,0.0,0.0
2021-03-10 09:15:49.250000,0.0,0.0,0.0
2021-03-10 09:15:49.500000,0.0,0.0,0.0
2021-03-10 09:15:49.750000,0.0,0.0,0.0
2021-03-10 09:15:50,0.0,0.0,0.0
2021-03-10 09:15:50.250000,0.0,0.0,0.0
2021-03-10 09:15:50.500000,0.0,0.0,0.0
2021-03-10 09:15:50.750000,0.0,0.0,0.0
2021-03-10 09:15:51,0.0,0.0,0.0
2021-03-10 09:15:51.250000,0.0,0.0,0.0
2021-03-10 09:15:51.500000,0.0,0.0,0.0
2021-03-10 09:15:51.750000,0.0,0.0,0.0
2021-03-10 09:15:52,0.0,0.0,0.0
2021-03-10 09:15:52.250000,0.0,0.0,0.0
2021-03-10 09:15:52.500000,0.0,0.0,0.0
2021-03-10 09:15:52.750000,0.0,0.0,0.0
2021-03-10 09:15:53,0.0,0.0,0.0
2021-03-10 09:15:53.250000,0.0,0.0,0.0
2021-03-10 09:15:53.500000,0.0,0.0,0.0
2021-03-10 09:15:53.750000,0.0,0.0,0.0
2021-03-10 09:15:54,0.0,0.0,0.0
2021-03-10 09:15:54.250000,0.0,0.0,0.0
2021-03-10 09:15:54.500000,0.0,0.0,0.0
2021-03-10 09:15:54.750000,0.0,0.0,0.0
2021-03-10 09:15:55,0.0,0.0,0.0
2021-03-10 09:15:55.250000,0.0,0.0,0.0
2021-03-10 09:15:55.500000,0.0,0.0,0.0
2021-03-10 09:15:55.750000,0.0,0.0,0.0
2021-03-10 09:15:56,0.0,0.0,0.0
2021-03-10 09:15:56.250000,0.0,0.0,0.0
2021-03-10 09:15:56.500000,0.0,0.0,0.0
2021-03-10 09:15:56.750000,0.0,0.0,0.0
2021-03-10 09:15:57,0.0,0.0,0.0
2021-03-10 09:15:57.250000,0.0,0.0,0.0
2021-03-10 09:15:57.500000,0.0,0.0,0.0
2021-03-10 09:15:57.750000,0.0,0.0,0.0
2021-03-10 09:15:58,0.0,0.0,0.0
2021-03-10 09:15:58.250000,0.0,0.0,0.0
2021-03-10 09:15:58.500000,0.0,0.0,0.0
2021-03-10 09:15:58.750000,0.0,0.0,0.0
2021-03-10 09:15:59,0.0,0.0,0.0
2021-03-10 09:15:59.250000,0.0,0.0,0.0
2021-03-10 09:15:59.500000,0.0,0.0,0.0
2021-03-10 09:15:59.750000,0.0,0.0,0.0
2021-03-10 09:16:00,0.0,0.0,0.0
2021-03-10 09:16:00.250000,0.0,0.0,0.0
2021-03-10 09:16:00.500000,0.0,0.0,0.0
2021-03-10 09:16:00.750000,0.0,0.0,0.0
2021-03-10 09:16:01,0.0,0.0,0.0
2021-03-10 09:16:01.250000,0.0,0.0,0.0
2021-03-10 09:16:01.500000,0.0,0.0,0.0
2021-03-10 09:16:01.750000,0.0,0.0,0.0
2021-03-10 09:16:02,0.0,0.0,0.0
2021-03-10 09:16:02.250000,0.0,0.0,0.0
2021-03-10 09:16:02.500000,0.0,0.0,0.0
2021-03-10 09:16:02.750000,0.0,0.0,0.0
2021-03-10 09:16:03,0.0,0.0,0.0
2021-03-10 09:16:03.250000,0.0,0.0,0.0
2021-03-10 09:16:03.500000,0.0,0.0,0.0
2021-03-10 09:16:03.750000,0.0,0.0,0.0
2021-03-10 09:16:04,0.0,0.0,0.0
2021-03-10 09:16:04.250000,0.0,0.0,0.0
2021-03-10 09:16:04.500000,0.0,0.0,0.0
2021-03-10 09:16:04.750000,0.0,0.0,0.0
2021-03-10 09:16:05,0.0,0.0,0.0
2021-03-10 09:16:05.250000,0.0,0.0,0.0
2021-03-10 09:16:05.500000,0.0,0.0,0.0
2021-03-10 09:16:05.750000,0.0,0.0,0.0
2021-03-10 09:16:06,0.0,0.0,0.0
2021-03-10 09:16:06.250000,0.0,0.0,0.0
2021-03-10 09:16:06.500000,0.0,0.0,0.0
2021-03-10 09:16:06.750000,0.0,0.0,0.0
2021-03-10 09:16:07,0.0,0.0,0.0
2021-03-10 09:16:07.250000,0.0,0.0,0.0
2021-03-10 09:16:07.500000,0.0,0.0,0.0
2021-03-10 09:16:07.750000,0.0,0.0,0.0
2021-03-10 09:16:08,0.0,0.0,0.0
2021-03-10 09:16:08.250000,0.0,0.0,0.0
2021-03-10 09:16:08.500000,0.0,0.0,0.0
2021-03-10 09:16:08.750000,0.0,0.0,0.0
2021-03-10 09:16:09,0.0,0.0,0.0
2021-03-10 09:16:09.250000,0.0,0.0,0.0
2021-03-10 09:16:09.500000,0.0,0.0,0.0
2021-03-10 09:16:09.750000,0.0,0.0,0.0
2021-03-10 09:16:10,0.0,0.0,0.0
2021-03-10 09:16:10.250000,0.0,0.0,0.0
2021-03-10 09:16:10.500000,0.0,0.0,0.0
2021-03-10 09:16:10.750000,0.0,0.0,0.0
2021-03-10 09:16:11,0.0,0.0,0.0
2021-03-10 09:16:11.250000,0.0,0.0,0.0
2021-03-10 09:16:11.500000,0.0,0.0,0.0
2021-03-10 09:16:11.750000,0.0,0.0,0.0
2021-03-10 09:16:12,0.0,0.0,0.0
2021-03-10 09:16:12.250000,0.0,0.0,0.0
2021-03-10 09:16:12.500000,0.0,0.0,0.0
2021-03-10 09:16:12.750000,0.0,0.0,0.0
2021-03-10 09:16:13,0.0,0.0,0.0
2021-03-10 09:16:13.250000,0.0,0.0,0.0
2021-03-10 09:16:13.500000,0.0,0.0,0.0
2021-03-10 09:16:13.750000,0.0,0.0,0.0
2021-03-10 09:16:14,0.0,0.0,0.0
2021-03-10 09:16:14.250000,0.0,0.0,0.0
2021-03-10 09:16:14.500000,0.0,0.0,0.0
2021-03-10 09:16:14.750000,0.0,0.0,0.0
2021-03-10 09:16:15,0.0,0.0,0.0
2021-03-10 09:16:15.250000,0.0,0.0,0.0
2021-03-10 09:16:15.500000,0.0,0.0,0.0
2021-03-10 09:16:15.750000,0.0,0.0,0.0
2021-03-10 09:16:16,0.0,0.0,0.0
2021-03-10 09:16:16.250000,0.0,0.0,0.0
2021-03-10 09:16:16.500000,0.0,0.0,0.0
2021-03-10 09:16:16.750000,0.0,0.0,0.0
2021-03-10 09:16:17,0.0,0.0,0.0
2021-03-10 09:16:17.250000,0.0,0.0,0.0
2021-03-10 09:16:17.500000,0.0,0.0,0.0
2021-03-10 09:16:17.750000,0.0,0.0,0.0
2021-03-10 09:16:18,0.0,0.0,0.0
2021-03-10 09:16:18.250000,0.0,0.0,0.0
2021-03-10 09:16:18.500000,0.0,0.0,0.0
2021-03-10 09:16:18.750000,0.0,0.0,0.0
2021-03-10 09:16:19,0.0,0.0,0.0
2021-03-10 09:16:19.250000,0.0,0.0,0.0
2021-03-10 09:16:19.500000,0.0,0.0,0.0
2021-03-10 09:16:19.750000,0.0,0.0,0.0
2021-03-10 09:16:20,0.0,0.0,0.0
2021-03-10 09:16:20.250000,0.0,0.0,0.0
2021-03-10 09:16:20.500000,0.0,0.0,0.0
2021-03-10 09:16:20.750000,0.0,0.0,0.0
2021-03-10 09:16:21,0.0,0.0,0.0
2021-03-10 09:16:21.250000,0.0,0.0,0.0
2021-03-10 09:16:21.500000,0.0,0.0,0.0
2021-03-10 09:16:21.750000,0.0,0.0,0.0
2021-03-10 09:16:22,0.0,0.0,0.0
2021-03-10 09:16:22.250000,0.0,0.0,0.0
2021-03-10 09:16:22.500000,0.0,0.0,0.0
2021-03-10 09:16:22.750000,0.0,0.0,0.0
2021-03-10 09:16:23,0.0,0.0,0.0
2021-03-10 09:16:23.250000,0.0,0.0,0.0
2021-03-10 09:16:23.500000,0.0,0.0,0.0
2021-03-10 09:16:23.750000,0.0,0.0,0.0
2021-03-10 09:16:24,0.0,0.0,0.0
2021-03-10 09:16:24.250000,0.0,0.0,0.0
2021-03-10 09:16:24.500000,0.0,0.0,0.0
2021-03-10 09:16:24.750000,0.0,0.0,0.0
2021-03-10 09:16:25,0.0,0.0,0.0
2021-03-10 09:16:25.250000,0.0,0.0,0.0
2021-03-10 09:16:25.500000,0.0,0.0,0.0
2021-03-10 09:16:25.750000,0.0,0.0,0.0
2021-03-10 09:16:26,0.0,0.0,0.0
2021-03-10 09:16:26.250000,0.0,0.0,0.0
2021-03-10 09:16:26.500000,0.0,0.0,0.0
2021-03-10 09:16:26.750000,0.0,0.0,0.0
2021-03-10 09:16:27,0.0,0.0,0.0
2021-03-10 09:16:27.250000,0.0,0.0,0.0
2021-03-10 09:16:27.500000,0.0,0.0,0.0
2021-03-10 09:16:27.750000,0.0,0.0,0.0
